City,City ID,Zone,Zone ID,Area,Area ID
"Chattogram",10,"Anwara",626,"Khilpara",24872
"Chattogram",10,"Anwara",626,"Khordo Gohira",24948
"Chattogram",10,"Anwara",626,"Khuruskul",24924
"Chattogram",10,"Anwara",626,"Koikhain",24932
"Chattogram",10,"Anwara",626,"Koinpura",24908
"Chattogram",10,"Anwara",626,"Kunirbil",24917
"Chattogram",10,"Anwara",626,"Mahata",24933
"Chattogram",10,"Anwara",626,"Majher char",24902
"Chattogram",10,"Anwara",626,"Malghor",24918
"Chattogram",10,"Anwara",626,"Mamukhain",24934
"Chattogram",10,"Anwara",626,"Moddo Juidandi",24925
"Chattogram",10,"Anwara",626,"Naldiya",24891
"Chattogram",10,"Anwara",626,"NarayonPur",24882
"Chattogram",10,"Anwara",626,"Noakandi",24883
"Chattogram",10,"Anwara",626,"Olghor",24919
"Chattogram",10,"Anwara",626,"Oshkhain",24935
"Chattogram",10,"Anwara",626,"Paraikora",24936
"Chattogram",10,"Anwara",626,"Pathonikota",24937
"Chattogram",10,"Anwara",626,"Pirkhain",24920
"Chattogram",10,"Anwara",626,"Poscimchal",24879
"Chattogram",10,"Anwara",626,"Poshcim Boroiya",24895
"Chattogram",10,"Anwara",626,"Poshcim Juidandi",24926
"Chattogram",10,"Anwara",626,"Poshcim Konnara",24909
"Chattogram",10,"Anwara",626,"Purbo Boroiya",24896
"Chattogram",10,"Anwara",626,"Purbo Juidandi",24927
"Chattogram",10,"Anwara",626,"Purbo Konnara",24938
"Chattogram",10,"Anwara",626,"Purbo Tulatuli",24897
"Chattogram",10,"Anwara",626,"Putiapara",24884
"Chattogram",10,"Anwara",626,"Raghobpur",24885
"Chattogram",10,"Anwara",626,"Raipur",24949
"Chattogram",10,"Anwara",626,"Rajapur",24886
"Chattogram",10,"Anwara",626,"Ramnagar",24887
"Chattogram",10,"Anwara",626,"Rangadia",24903
"Chattogram",10,"Anwara",626,"Rudura",24910
"Chattogram",10,"Anwara",626,"Shilaliya",24939
"Chattogram",10,"Anwara",626,"Singhora",24911
"Chattogram",10,"Anwara",626,"Sitepetua",24940
"Chattogram",10,"Anwara",626,"Sorenga",24950
"Chattogram",10,"Anwara",626,"Subil",24888
"Chattogram",10,"Anwara",626,"Talsora",24941
"Chattogram",10,"Anwara",626,"Tatua",24942
"Chattogram",10,"Anwara",626,"Tekota",24921
"Chattogram",10,"Anwara",626,"Tishri",24943
"Chattogram",10,"Anwara",626,"Uttar Ichakhali",24922
"Chattogram",10,"Anwara",626,"Uttar Juidandi",24928
"Chattogram",10,"Anwara",626,"Uttar Poruapara",24951
"Chattogram",10,"Anwara",626,"Vingrol",24944
"Chattogram",10,"Anwara",626,"Wahedpur",24889
"Chattogram",10,"Bakolia",514,"19 No. Ward",13785
"Chattogram",10,"Bakolia",514,"Ahad Convention",13768
"Chattogram",10,"Bakolia",514,"Ali Store Building",13786
"Chattogram",10,"Bakolia",514,"aturar dokan",13763
"Chattogram",10,"Bakolia",514,"Badam toli moor",13783
"Chattogram",10,"Bakolia",514,"Bakolia acces road",13766
"Chattogram",10,"Bakolia",514,"Bela kha Mosjid",13782
"Chattogram",10,"Bakolia",514,"Bojroghona",13757
"Chattogram",10,"Bakolia",514,"Boli hat",13756
"Chattogram",10,"Bakolia",514,"Bor koborstan",13760
"Chattogram",10,"Bakolia",514,"boro miya mosjid",13764
"Chattogram",10,"Bakolia",514,"BOU-BAZAR AREA",13804
"Chattogram",10,"Bakolia",514,"chaktai amin haji road",13791
"Chattogram",10,"Bakolia",514,"Chaktai Bank asia building",13797
"Chattogram",10,"Bakolia",514,"Chaktai Chal potti mor",13798
"Chattogram",10,"Bakolia",514,"Chaktai Vera market",13794
"Chattogram",10,"Bakolia",514,"Chanda pukur",13761
"Chattogram",10,"Bakolia",514,"CHAR CHAKTAI",13754
"Chattogram",10,"Bakolia",514,"DAKSHIN BAKALIA",13755
"Chattogram",10,"Bakolia",514,"Hat kola mohila school",13770
"Chattogram",10,"Bakolia",514,"K.B Convention",13767
"Chattogram",10,"Bakolia",514,"Kala miya bazar",13769
"Chattogram",10,"Bakolia",514,"Kala miya kaca bazar",13773
"Chattogram",10,"Bakolia",514,"Kalamiya bazar",13774
"Chattogram",10,"Bakolia",514,"kalamiya bazar badiyar tek",13778
"Chattogram",10,"Bakolia",514,"kalamiya bazar ishaker pool",13777
"Chattogram",10,"Bakolia",514,"Kalamiya bazar nursery goli",13776
"Chattogram",10,"Bakolia",514,"kalamiya bazar ocimiya road",13779
"Chattogram",10,"Bakolia",514,"Kalamiya epic noor landmark",13775
"Chattogram",10,"Bakolia",514,"khatun ganj",13792
"Chattogram",10,"Bakolia",514,"Khatunganj S. alom building",13796
"Chattogram",10,"Bakolia",514,"Khatunganj shutki potti",13795
"Chattogram",10,"Bakolia",514,"Kolplpok abasik",13801
"Chattogram",10,"Bakolia",514,"Lija guard Convention",13803
"Chattogram",10,"Bakolia",514,"Majer rasta",13771
"Chattogram",10,"Bakolia",514,"MIAH KHAN NAGAR",13805
"Chattogram",10,"Bakolia",514,"Miya shawdagor pool",13784
"Chattogram",10,"Bakolia",514,"Moidar mill",13781
"Chattogram",10,"Bakolia",514,"Mosur Ali road",13787
"Chattogram",10,"Bakolia",514,"Noman Collage road",13799
"Chattogram",10,"Bakolia",514,"Noor Hosen chairman gatha",13788
"Chattogram",10,"Bakolia",514,"Nur begum jame mosjid",13762
"Chattogram",10,"Bakolia",514,"Police Bit",13759
"Chattogram",10,"Bakolia",514,"Post office Goli",13793
"Chattogram",10,"Bakolia",514,"PURBA BAKALIA",13780
"Chattogram",10,"Bakolia",514,"Rahattarpool",13806
"Chattogram",10,"Bakolia",514,"Raj bari convention",13800
"Chattogram",10,"Bakolia",514,"Rajakhali",13802
"Chattogram",10,"Bakolia",514,"Sakander chairman gata",13772
"Chattogram",10,"Bakolia",514,"Syed sha Road",13765
"Chattogram",10,"Bakolia",514,"tula toli",13789
"Chattogram",10,"Bakolia",514,"Tula toli Noya mosjid",13790
"Chattogram",10,"Bakolia",514,"Waize para",13758
"Chattogram",10,"Baluchara",1030,"Baluchara",68613
"Chattogram",10,"Bandar(CCC)",1025,"Bandar(CCC)",68609
"Chattogram",10,"Banshkhali",627,"Abdullahpur",24964
"Chattogram",10,"Banshkhali",627,"Bagmara",24983
"Chattogram",10,"Banshkhali",627,"Baharchhara",24952
"Chattogram",10,"Banshkhali",627,"Bailchhari",24957
"Chattogram",10,"Banshkhali",627,"Banigram",25013
"Chattogram",10,"Banshkhali",627,"Bashkhala",24953
"Chattogram",10,"Banshkhali",627,"Boilchori ovvorkhali",25022
"Chattogram",10,"Banshkhali",627,"Boilgao",25014
"Chattogram",10,"Banshkhali",627,"Boroitoli",24984
"Chattogram",10,"Banshkhali",627,"Burir Par",24965
"Chattogram",10,"Banshkhali",627,"Central Chechuria",24958
"Chattogram",10,"Banshkhali",627,"Chandpur",25002
"Chattogram",10,"Banshkhali",627,"Chandrapur",25003
"Chattogram",10,"Banshkhali",627,"Chapachori",24954
"Chattogram",10,"Banshkhali",627,"Chhanua Union",24962
"Chattogram",10,"Banshkhali",627,"Dakshin Burumchara",25004
"Chattogram",10,"Banshkhali",627,"Dakshin Napora",24993
"Chattogram",10,"Banshkhali",627,"Dakshin Puichhari",24994
"Chattogram",10,"Banshkhali",627,"Dakshin Pukuria",25005
"Chattogram",10,"Banshkhali",627,"Dakshin Saral",25023
"Chattogram",10,"Banshkhali",627,"Dongra",24989
"Chattogram",10,"Banshkhali",627,"Gandamara Union",24963
"Chattogram",10,"Banshkhali",627,"Hadipur",24966
"Chattogram",10,"Banshkhali",627,"Hajigao",25006
"Chattogram",10,"Banshkhali",627,"Haliapara",24985
"Chattogram",10,"Banshkhali",627,"Ilsha",24955
"Chattogram",10,"Banshkhali",627,"Jaliaghata",25024
"Chattogram",10,"Banshkhali",627,"Jangle Sadhanpur",25015
"Chattogram",10,"Banshkhali",627,"Jinnotpur",24967
"Chattogram",10,"Banshkhali",627,"Jungle Puichhari",24995
"Chattogram",10,"Banshkhali",627,"Kanibil",24968
"Chattogram",10,"Banshkhali",627,"Katharia",24986
"Chattogram",10,"Banshkhali",627,"Khalpar",24969
"Chattogram",10,"Banshkhali",627,"Khankhanabad",24990
"Chattogram",10,"Banshkhali",627,"Khod Mojafforabad",25016
"Chattogram",10,"Banshkhali",627,"Lot Chandpur",25007
"Chattogram",10,"Banshkhali",627,"Lothol",25017
"Chattogram",10,"Banshkhali",627,"Lotmoni",25018
"Chattogram",10,"Banshkhali",627,"Machuyabad",24970
"Chattogram",10,"Banshkhali",627,"Manikpathan",24987
"Chattogram",10,"Banshkhali",627,"Minjiritola",25025
"Chattogram",10,"Banshkhali",627,"Moddo Puichhari",24996
"Chattogram",10,"Banshkhali",627,"Monkirchar",25032
"Chattogram",10,"Banshkhali",627,"Napora",24997
"Chattogram",10,"Banshkhali",627,"NarayonPur",24971
"Chattogram",10,"Banshkhali",627,"Natmura",25008
"Chattogram",10,"Banshkhali",627,"Noakandi",24972
"Chattogram",10,"Banshkhali",627,"Pairang",25026
"Chattogram",10,"Banshkhali",627,"Poshcim Chechuria",24959
"Chattogram",10,"Banshkhali",627,"Poshcim Kaharghona",25027
"Chattogram",10,"Banshkhali",627,"Poshcim Napora",24998
"Chattogram",10,"Banshkhali",627,"Poshcim Natmura",25009
"Chattogram",10,"Banshkhali",627,"Poshcim Pokmara",24973
"Chattogram",10,"Banshkhali",627,"Poshcim Puichhari",24999
"Chattogram",10,"Banshkhali",627,"Poshcim Pukuria",25010
"Chattogram",10,"Banshkhali",627,"Premasia",24991
"Chattogram",10,"Banshkhali",627,"Purbo Bailchhari",24960
"Chattogram",10,"Banshkhali",627,"Purbo Chechuria",24961
"Chattogram",10,"Banshkhali",627,"Purbo Kaharghona",25028
"Chattogram",10,"Banshkhali",627,"Purbo Katharia",24988
"Chattogram",10,"Banshkhali",627,"Purbo Minjiritola",25029
"Chattogram",10,"Banshkhali",627,"Purbo Puichhari",25000
"Chattogram",10,"Banshkhali",627,"Purbo Pukuria",25011
"Chattogram",10,"Banshkhali",627,"Putiapara",24974
"Chattogram",10,"Banshkhali",627,"Raghobpur",24975
"Chattogram",10,"Banshkhali",627,"Rajapur",24976
"Chattogram",10,"Banshkhali",627,"Ramnagar",24977
"Chattogram",10,"Banshkhali",627,"Rata",25019
"Chattogram",10,"Banshkhali",627,"Ratnapur",24956
"Chattogram",10,"Banshkhali",627,"Roichota",24992
"Chattogram",10,"Banshkhali",627,"Sadhanpur",25020
"Chattogram",10,"Banshkhali",627,"Saral",25030
"Chattogram",10,"Banshkhali",627,"SayedPur",24978
"Chattogram",10,"Banshkhali",627,"Shekherkhil Union",25031
"Chattogram",10,"Banshkhali",627,"Shibnagar",24979
"Chattogram",10,"Banshkhali",627,"Silkup",25033
"Chattogram",10,"Banshkhali",627,"Subil",24980
"Chattogram",10,"Banshkhali",627,"Tanchara",24981
"Chattogram",10,"Banshkhali",627,"Uttar Puichhari",25001
"Chattogram",10,"Banshkhali",627,"Uttar Pukuria",25012
"Chattogram",10,"Banshkhali",627,"Volmara",25021
"Chattogram",10,"Banshkhali",627,"Wahedpur",24982
"Chattogram",10,"Bayazid",515,"Amanat colony",13807
"Chattogram",10,"Bayazid",515,"AMIN NAGAR",13841
"Chattogram",10,"Bayazid",515,"ANDHA COLONY",13808
"Chattogram",10,"Bayazid",515,"BALUCHARA",13809
"Chattogram",10,"Bayazid",515,"BANGLA BAZAR",13810
"Chattogram",10,"Bayazid",515,"BARMA COLONY BAYEJID BOSTAMI",13811
"Chattogram",10,"Bayazid",515,"BATTALION COLONY",13812
"Chattogram",10,"Bayazid",515,"BAYEJID BOSTAMI",13814
"Chattogram",10,"Bayazid",515,"BAYEJID BOSTAMI RESIDENTIAL AREA",13815
"Chattogram",10,"Bayazid",515,"BHAKTA PUR",13843
"Chattogram",10,"Bayazid",515,"BHOLAGANJ",13844
"Chattogram",10,"Bayazid",515,"BUKUSNAGAR",13842
"Chattogram",10,"Bayazid",515,"CANTONMENT",13816
"Chattogram",10,"Bayazid",515,"CHAKRESO KANAN R/A",13813
"Chattogram",10,"Bayazid",515,"CHANDRA NAGAR",13826
"Chattogram",10,"Bayazid",515,"CHOWDHURY NAGAR",13827
"Chattogram",10,"Bayazid",515,"DAKKHIN CHHINNAMUL",13817
"Chattogram",10,"Bayazid",515,"DEBARPAR BANGLABAZAR",13818
"Chattogram",10,"Bayazid",515,"DHANIR PAHAR",13819
"Chattogram",10,"Bayazid",515,"DREAMLAND RESIDENTIAL AREA",13820
"Chattogram",10,"Bayazid",515,"ETERNAL SOCIETY",13832
"Chattogram",10,"Bayazid",515,"FAKIRABAD",13845
"Chattogram",10,"Bayazid",515,"FAKIRPARA SHERSHAH",13831
"Chattogram",10,"Bayazid",515,"FREEDOM FIGHTER COLONY",13828
"Chattogram",10,"Bayazid",515,"GREENVALLEY HOUSING SOCIETY",13829
"Chattogram",10,"Bayazid",515,"HAJIPARA",13849
"Chattogram",10,"Bayazid",515,"HAJIR POOL",13846
"Chattogram",10,"Bayazid",515,"HAMID PUR",13847
"Chattogram",10,"Bayazid",515,"HARIPUR",13848
"Chattogram",10,"Bayazid",515,"ISLAMPUR",13823
"Chattogram",10,"Bayazid",515,"JAHAN PUR",13850
"Chattogram",10,"Bayazid",515,"JALALABAD",13825
"Chattogram",10,"Bayazid",515,"JANANINAGAR",13851
"Chattogram",10,"Bayazid",515,"JELAPARISHAD RESIDENTIAL AREA",13835
"Chattogram",10,"Bayazid",515,"JOURNALIST HOUSING SOCIETY",13821
"Chattogram",10,"Bayazid",515,"KAMRA BAD",13852
"Chattogram",10,"Bayazid",515,"KARIMGONJ",13853
"Chattogram",10,"Bayazid",515,"KHANDAKAR BAD",13854
"Chattogram",10,"Bayazid",515,"KULGAON",13824
"Chattogram",10,"Bayazid",515,"KUNJACHAIA RESIDENTIAL AREA",13822
"Chattogram",10,"Bayazid",515,"MIAH NAGAR",13855
"Chattogram",10,"Bayazid",515,"MIR PUR",13856
"Chattogram",10,"Bayazid",515,"MURAD NAGAR",13857
"Chattogram",10,"Bayazid",515,"NASIRABAD I/A",13834
"Chattogram",10,"Bayazid",515,"NATH PUR",13858
"Chattogram",10,"Bayazid",515,"NAZIRA BAD",13859
"Chattogram",10,"Bayazid",515,"NEJAMEHAMJA",13860
"Chattogram",10,"Bayazid",515,"PASCHIM SHITAL JHARNA",13830
"Chattogram",10,"Bayazid",515,"PATHAN PUR",13861
"Chattogram",10,"Bayazid",515,"PURBACHAL SOCOETY",13836
"Chattogram",10,"Bayazid",515,"RUBI COLONY RUBIGATE",13839
"Chattogram",10,"Bayazid",515,"SALEH NAGAR",13862
"Chattogram",10,"Bayazid",515,"SAMAD PUR",13863
"Chattogram",10,"Bayazid",515,"SHAHIDNAGAR",13864
"Chattogram",10,"Bayazid",515,"SHAHINAGAR",13833
"Chattogram",10,"Bayazid",515,"SHATGHAR",13865
"Chattogram",10,"Bayazid",515,"SHERSHAH COLONY",13837
"Chattogram",10,"Bayazid",515,"SHERSHAH MAIJPARA",13838
"Chattogram",10,"Bayazid",515,"SHYAMOLCHHAIYA",13840
"Chattogram",10,"Bayazid",515,"SONAPUR",13866
"Chattogram",10,"Bayazid",515,"WAZEDIA",13867
"Chattogram",10,"Boalkhali",628,"Aklia",25042
"Chattogram",10,"Boalkhali",628,"Akubadandi",25043
"Chattogram",10,"Boalkhali",628,"Amuchia",25034
"Chattogram",10,"Boalkhali",628,"Bengura",25048
"Chattogram",10,"Boalkhali",628,"Charandeep",25037
"Chattogram",10,"Boalkhali",628,"Dakshin Konjuri",25049
"Chattogram",10,"Boalkhali",628,"Dhorla",25035
"Chattogram",10,"Boalkhali",628,"Ghoshkhil",25057
"Chattogram",10,"Boalkhali",628,"Horrorbug",25050
"Chattogram",10,"Boalkhali",628,"Imamullarchar",25051
"Chattogram",10,"Boalkhali",628,"Kanungapara",25036
"Chattogram",10,"Boalkhali",628,"Madhyam Shakpura",25058
"Chattogram",10,"Boalkhali",628,"Moddho Kadurkhil",25038
"Chattogram",10,"Boalkhali",628,"Oholla Karoldanga",25041
"Chattogram",10,"Boalkhali",628,"Popadia",25044
"Chattogram",10,"Boalkhali",628,"Poshcim Gomdandi",25047
"Chattogram",10,"Boalkhali",628,"Poshcim Kadurkhil",25039
"Chattogram",10,"Boalkhali",628,"Poshcim Khitapchar",25052
"Chattogram",10,"Boalkhali",628,"Poshcim Sarwatali",25053
"Chattogram",10,"Boalkhali",628,"Poshcim Shakpura",25059
"Chattogram",10,"Boalkhali",628,"Purbo Kadhurkhil",25040
"Chattogram",10,"Boalkhali",628,"Purbo Khitapchar",25054
"Chattogram",10,"Boalkhali",628,"Purbo Sarwatli",25055
"Chattogram",10,"Boalkhali",628,"Purbo Shakpura",25060
"Chattogram",10,"Boalkhali",628,"Sripur Kharandwip",25061
"Chattogram",10,"Boalkhali",628,"Syedpur",25045
"Chattogram",10,"Boalkhali",628,"Uttar Konjuri",25056
"Chattogram",10,"Boalkhali",628,"Vidugram",25046
"Chattogram",10,"Brindabonhat",1045,"Brindabonhat",68612
"Chattogram",10,"Chadgaon",516,"14 no. garage",13880
"Chattogram",10,"Chadgaon",516,"Al baria madrasha",13912
"Chattogram",10,"Chadgaon",516,"Al Humaira Madrasa",13906
"Chattogram",10,"Chadgaon",516,"Amin er dokan",13903
"Chattogram",10,"Chadgaon",516,"Barai para",13915
"Chattogram",10,"Chadgaon",516,"Bepari para",13892
"Chattogram",10,"Chadgaon",516,"Bohoddar bari",13916
"Chattogram",10,"Chadgaon",516,"Bohoddarhat",13914
"Chattogram",10,"Chadgaon",516,"Bohoddarhat kacha bazar",13913
"Chattogram",10,"Chadgaon",516,"Bus signal",13891
"Chattogram",10,"Chadgaon",516,"Bus tarminal",13885
"Chattogram",10,"Chadgaon",516,"C n B",13887
"Chattogram",10,"Chadgaon",516,"Chandgao abasik A block",13881
"Chattogram",10,"Chadgaon",516,"Chandgao abasik B block",13882
"Chattogram",10,"Chadgaon",516,"Chandrima abasik",13909
"Chattogram",10,"Chadgaon",516,"CHOR MOHURA",13868
"Chattogram",10,"Chadgaon",516,"Chowdry school",13902
"Chattogram",10,"Chadgaon",516,"Chunar Tal",13907
"Chattogram",10,"Chadgaon",516,"CnB balur tal",13923
"Chattogram",10,"Chadgaon",516,"DAKSHIM MOHURA",13917
"Chattogram",10,"Chadgaon",516,"DAKSHIN CHANDGAON KAZIR DEYEA",13869
"Chattogram",10,"Chadgaon",516,"Dhali para",13878
"Chattogram",10,"Chadgaon",516,"Dhoniar pool",13879
"Chattogram",10,"Chadgaon",516,"Duppool",13922
"Chattogram",10,"Chadgaon",516,"East Farida para",13873
"Chattogram",10,"Chadgaon",516,"Golam Najir Bari",13905
"Chattogram",10,"Chadgaon",516,"Hajir Pool",13877
"Chattogram",10,"Chadgaon",516,"Hamidchor",13889
"Chattogram",10,"Chadgaon",516,"Hanif er dhokan",13904
"Chattogram",10,"Chadgaon",516,"Jedi Road",13895
"Chattogram",10,"Chadgaon",516,"Kalur ghat",13898
"Chattogram",10,"Chadgaon",516,"Kamal bazar",13897
"Chattogram",10,"Chadgaon",516,"Kaptai rastar matha",13893
"Chattogram",10,"Chadgaon",516,"Kejur tola",13894
"Chattogram",10,"Chadgaon",516,"Khaja road",13899
"Chattogram",10,"Chadgaon",516,"Kharam para",13900
"Chattogram",10,"Chadgaon",516,"Khotib bari",13884
"Chattogram",10,"Chadgaon",516,"Khotiber hat",13874
"Chattogram",10,"Chadgaon",516,"Majir Dokan",13875
"Chattogram",10,"Chadgaon",516,"Mohora",13921
"Chattogram",10,"Chadgaon",516,"Mohora balur tal",13924
"Chattogram",10,"Chadgaon",516,"Molobi bazar",13896
"Chattogram",10,"Chadgaon",516,"Pakka dokan",13908
"Chattogram",10,"Chadgaon",516,"PASCHIM MOHURA",13918
"Chattogram",10,"Chadgaon",516,"Pathaniya Ghoda",13883
"Chattogram",10,"Chadgaon",516,"PURBA MOHURA",13919
"Chattogram",10,"Chadgaon",516,"Rupali abasik",13901
"Chattogram",10,"Chadgaon",516,"SAMSER PARA",13870
"Chattogram",10,"Chadgaon",516,"Sanowara",13886
"Chattogram",10,"Chadgaon",516,"Shadinota Complex",13911
"Chattogram",10,"Chadgaon",516,"Sonali abasik",13910
"Chattogram",10,"Chadgaon",516,"Udur para",13876
"Chattogram",10,"Chadgaon",516,"Ukil Bari",13888
"Chattogram",10,"Chadgaon",516,"Usmainya pool er gora",13890
"Chattogram",10,"Chadgaon",516,"UTTAR CHANDGAON CHOW.PARA",13871
"Chattogram",10,"Chadgaon",516,"UTTAR MOHURA",13920
"Chattogram",10,"Chadgaon",516,"West Farida para",13872
"Chattogram",10,"Chandanish",629,"Arif Shah Para",25098
"Chattogram",10,"Chandanish",629,"Bahram Para",25099
"Chattogram",10,"Chandanish",629,"Bailtali",25062
"Chattogram",10,"Chandanish",629,"Bainjuri",25071
"Chattogram",10,"Chandanish",629,"Barkal",25065
"Chattogram",10,"Chandanish",629,"Barma",25072
"Chattogram",10,"Chandanish",629,"Basa baper Bari",25100
"Chattogram",10,"Chandanish",629,"Bashrat Nagar",25063
"Chattogram",10,"Chandanish",629,"Batajuri",25073
"Chattogram",10,"Chandanish",629,"Bepari Para",25101
"Chattogram",10,"Chandanish",629,"Chamudaria",25066
"Chattogram",10,"Chandanish",629,"Char Barma",25074
"Chattogram",10,"Chandanish",629,"Chiringhata",25081
"Chattogram",10,"Chandanish",629,"Dakshin Araliya",25075
"Chattogram",10,"Chandanish",629,"Dakshin Hashimpur",25084
"Chattogram",10,"Chandanish",629,"Dewanji Para",25102
"Chattogram",10,"Chandanish",629,"Dhanarpara",25103
"Chattogram",10,"Chandanish",629,"Fatenagar",25087
"Chattogram",10,"Chandanish",629,"Hafez Nagar Durbar",25104
"Chattogram",10,"Chandanish",629,"Hajir Para",25105
"Chattogram",10,"Chandanish",629,"Islamabad",25067
"Chattogram",10,"Chandanish",629,"Jaffrabad",25064
"Chattogram",10,"Chandanish",629,"Jatarkul",25106
"Chattogram",10,"Chandanish",629,"Kanaimadari",25068
"Chattogram",10,"Chandanish",629,"Kulalpara",25088
"Chattogram",10,"Chandanish",629,"Maigata",25076
"Chattogram",10,"Chandanish",629,"Moddho Hashimpur",25085
"Chattogram",10,"Chandanish",629,"Mohammad Khali",25107
"Chattogram",10,"Chandanish",629,"Moradabad",25092
"Chattogram",10,"Chandanish",629,"Mostak Hazi Para",25093
"Chattogram",10,"Chandanish",629,"Muhammadpur",25089
"Chattogram",10,"Chandanish",629,"Munshi Vita",25108
"Chattogram",10,"Chandanish",629,"Nagar Para",25109
"Chattogram",10,"Chandanish",629,"Nagarpara",25090
"Chattogram",10,"Chandanish",629,"Nath Para",25110
"Chattogram",10,"Chandanish",629,"New Para (Patiyal Para)",25094
"Chattogram",10,"Chandanish",629,"Patajora",25095
"Chattogram",10,"Chandanish",629,"Pathandandi",25069
"Chattogram",10,"Chandanish",629,"Poliya Para",25111
"Chattogram",10,"Chandanish",629,"Poshcim Allahabad",25096
"Chattogram",10,"Chandanish",629,"Poshcim Dhopachari",25082
"Chattogram",10,"Chandanish",629,"Poshcim Keshua",25077
"Chattogram",10,"Chandanish",629,"Purbo Allahabad",25097
"Chattogram",10,"Chandanish",629,"Purbo Dhopachari",25083
"Chattogram",10,"Chandanish",629,"Rowleybag",25078
"Chattogram",10,"Chandanish",629,"Satbaria",25112
"Chattogram",10,"Chandanish",629,"Shebandi",25079
"Chattogram",10,"Chandanish",629,"Soliyar Para",25114
"Chattogram",10,"Chandanish",629,"Suchia",25070
"Chattogram",10,"Chandanish",629,"Talukdar Bari- Shah Para",25113
"Chattogram",10,"Chandanish",629,"Ukil Bari",25115
"Chattogram",10,"Chandanish",629,"Uttar Hashimpur",25086
"Chattogram",10,"Chandanish",629,"Uttar Joara",25091
"Chattogram",10,"Chandanish",629,"Uttar Keshua",25080
"Chattogram",10,"Chawkbazar",517,"Baverly hill",13926
"Chattogram",10,"Chawkbazar",517,"CHAK BAZAR",13925
"Chattogram",10,"Chawkbazar",517,"CHANDANPURA",13927
"Chattogram",10,"Chawkbazar",517,"DC Road",13931
"Chattogram",10,"Chawkbazar",517,"Devpahar",13930
"Chattogram",10,"Chawkbazar",517,"Dewan Bazar",13934
"Chattogram",10,"Chawkbazar",517,"Didar Market",13933
"Chattogram",10,"Chawkbazar",517,"Goni Bekari",13932
"Chattogram",10,"Chawkbazar",517,"KAPASHGOLA",13928
"Chattogram",10,"Chawkbazar",517,"Nawab Sirajudoullah Road",13936
"Chattogram",10,"Chawkbazar",517,"PANCHLISH R/A",13929
"Chattogram",10,"Chawkbazar",517,"PASCHIM BAKALIA",13937
"Chattogram",10,"Chawkbazar",517,"PURBA SHOLOSHAHAR",13938
"Chattogram",10,"Chawkbazar",517,"Rumghata",13935
"Chattogram",10,"Double Mooring",518,"28 no Word Office",14112
"Chattogram",10,"Double Mooring",518,"3no Fokirhat Army Camp",13951
"Chattogram",10,"Double Mooring",518,"ABIDER PARA",14114
"Chattogram",10,"Double Mooring",518,"Agrabad 71 Tower",14082
"Chattogram",10,"Double Mooring",518,"Agrabad Akhtarujaman Centre",14080
"Chattogram",10,"Double Mooring",518,"Agrabad Ample Tower",13981
"Chattogram",10,"Double Mooring",518,"Agrabad As-Salam Building",14086
"Chattogram",10,"Double Mooring",518,"Agrabad Aziz Court",14105
"Chattogram",10,"Double Mooring",518,"Agrabad Badamtoli Mazar",13988
"Chattogram",10,"Double Mooring",518,"Agrabad Badamtoli Mor",14108
"Chattogram",10,"Double Mooring",518,"Agrabad Banani Vobon",14093
"Chattogram",10,"Double Mooring",518,"Agrabad Banglalink Customer Care",14110
"Chattogram",10,"Double Mooring",518,"Agrabad Bank Asia Vobon",14091
"Chattogram",10,"Double Mooring",518,"Agrabad Biddhut Office",14098
"Chattogram",10,"Double Mooring",518,"Agrabad BSRM Office",14099
"Chattogram",10,"Double Mooring",518,"Agrabad C&F Tower",14097
"Chattogram",10,"Double Mooring",518,"Agrabad CGO Building-1",14095
"Chattogram",10,"Double Mooring",518,"Agrabad CGO Building-2",14096
"Chattogram",10,"Double Mooring",518,"Agrabad Chittagong Stock Exchange",14106
"Chattogram",10,"Double Mooring",518,"Agrabad Commercial Area",14079
"Chattogram",10,"Double Mooring",518,"Agrabad Convention Hall",13979
"Chattogram",10,"Double Mooring",518,"Agrabad Drhuvo Tara Hall",14103
"Chattogram",10,"Double Mooring",518,"Agrabad East Goshail Danga",13945
"Chattogram",10,"Double Mooring",518,"Agrabad Finlay House",14094
"Chattogram",10,"Double Mooring",518,"Agrabad Gawsia Tofayel Tower",13982
"Chattogram",10,"Double Mooring",518,"Agrabad H.N.S Vobon",13986
"Chattogram",10,"Double Mooring",518,"Agrabad HBFC Building",14104
"Chattogram",10,"Double Mooring",518,"Agrabad Housing 1no Road",14015
"Chattogram",10,"Double Mooring",518,"Agrabad Housing 2no Road",14016
"Chattogram",10,"Double Mooring",518,"Agrabad Housing 3no Road",14017
"Chattogram",10,"Double Mooring",518,"Agrabad Housing 4no Road",14018
"Chattogram",10,"Double Mooring",518,"Agrabad Housing 5no Road",14019
"Chattogram",10,"Double Mooring",518,"Agrabad HSBC Building",14085
"Chattogram",10,"Double Mooring",518,"Agrabad Jadu Ghor",14088
"Chattogram",10,"Double Mooring",518,"Agrabad Jame Mosjid",13989
"Chattogram",10,"Double Mooring",518,"Agrabad Jibon Bima Vobon",14089
"Chattogram",10,"Double Mooring",518,"Agrabad Land Mark Hotel",13985
"Chattogram",10,"Double Mooring",518,"Agrabad Lanka Bangla Office",14101
"Chattogram",10,"Double Mooring",518,"Agrabad Lucky Plaza Market",13978
